Age,Education_Level,Years_of_Experience,Industry,Job_Role,Company_Size,Job_Level,Routine_Task_Percentage,Creativity_Requirement,Human_Interaction_Level,AI_Adoption_Level,Number_of_AI_Tools_Used,AI_Usage_Hours_Per_Week,Tasks_Automated_Percentage,AI_Training_Hours,Layoff_Risk,AI_Adoption_Score,Job_Level_Score,Education_Score,Company_Size_Score,Layoff_Risk_Score,Automation_Exposure_Index,Human_Creative_Protection_Index,AI_Intensity_Index,Experience_Band,Age_Band,Risk_Binary
23,High School,2,Finance,Financial Analyst,Medium,Mid,50,49,29,Medium,2,8,35,16,High,1,1,0,1,2,38.11262707330123,39.0,32.22222222222222,0-3,21-30,High
22,Master's,1,Education,Academic Coordinator,Large,Mid,20,97,29,Low,2,0,13,8,Low,0,1,2,2,0,10.504280363830926,63.0,6.666666666666667,0-3,21-30,Not_High
34,Bachelor's,7,Retail,Inventory Analyst,Medium,Senior,39,63,70,Low,1,0,38,7,Low,0,2,1,1,0,20.68151417870519,66.5,3.3333333333333335,4-7,31-40,Not_High
52,Bachelor's,12,Education,Teacher,Medium,Mid,30,66,72,Low,2,3,25,5,Low,0,1,1,1,0,16.851257356875333,69.0,10.000000000000002,8-15,51-60,Not_High
45,Master's,16,Manufacturing,Quality Engineer,Small,Entry,38,55,69,Low,2,2,34,6,Medium,0,0,2,0,1,21.760299625468164,62.0,8.88888888888889,15+,41-50,Not_High
33,Master's,12,Healthcare,Health Analyst,Medium,Entry,32,63,48,Low,0,4,22,7,Low,0,0,2,1,0,11.603798822899947,55.5,4.444444444444445,8-15,31-40,Not_High
36,Master's,4,Manufacturing,Quality Engineer,Medium,Senior,13,84,29,Low,0,5,10,6,Low,0,2,2,1,0,2.578250401284109,56.5,5.555555555555555,4-7,31-40,Not_High
22,Bachelor's,1,Education,Teacher,Small,Mid,63,30,76,Low,1,4,51,8,Medium,0,1,1,0,1,31.47605671482076,53.0,7.777777777777778,0-3,21-30,Not_High
36,High School,12,IT,Data Analyst,Medium,Senior,67,24,39,Low,1,5,35,2,Medium,0,2,0,1,1,28.172150882825044,31.5,8.88888888888889,8-15,31-40,Not_High
58,High School,17,Finance,Accountant,Medium,Entry,66,26,64,Medium,5,7,33,28,High,1,0,0,1,2,49.812734082397,45.0,41.111111111111114,15+,51-60,High
24,High School,3,Retail,Inventory Analyst,Medium,Mid,28,79,68,Low,2,5,13,2,Low,0,1,0,1,0,12.885232744783307,73.5,12.222222222222223,0-3,21-30,Not_High
32,Master's,11,Manufacturing,Production Supervisor,Medium,Entry,64,45,74,Medium,2,13,51,26,High,1,0,2,1,2,46.77367576243981,59.5,37.77777777777778,8-15,31-40,High
37,Bachelor's,2,Education,Teacher,Medium,Entry,24,87,75,Low,2,0,18,9,Low,0,0,1,1,0,13.099250936329588,81.0,6.666666666666667,0-3,31-40,Not_High
30,Bachelor's,9,Retail,Sales Associate,Large,Entry,55,27,45,Medium,3,9,28,8,High,1,0,1,2,2,40.13443017656501,36.0,36.66666666666667,8-15,21-30,High
24,High School,3,Manufacturing,Production Supervisor,Large,Senior,33,76,73,Low,1,3,28,8,Low,0,2,0,2,0,16.08681112894596,74.5,6.666666666666667,0-3,21-30,Not_High
44,Bachelor's,7,Logistics,Dispatcher,Small,Entry,16,83,54,Low,1,5,14,9,Low,0,0,1,0,0,7.09470304975923,68.5,8.88888888888889,4-7,41-50,Not_High
26,High School,5,Manufacturing,Operator,Medium,Entry,93,17,40,High,8,16,81,52,High,2,0,0,1,2,91.33159443552702,28.5,77.77777777777779,4-7,21-30,High
26,Bachelor's,5,IT,ML Engineer,Large,Entry,23,77,76,Low,0,2,12,6,Low,0,0,1,2,0,6.116238630283574,76.5,2.2222222222222223,4-7,21-30,Not_High
44,Bachelor's,8,Manufacturing,Operator,Medium,Senior,21,70,69,Low,0,3,10,9,Low,0,2,1,1,0,4.95920278223649,69.5,3.3333333333333335,8-15,41-50,Not_High
42,High School,14,Finance,Accountant,Large,Mid,50,76,58,Medium,3,10,35,6,Medium,1,1,0,2,1,40.61262707330123,67.0,37.77777777777778,8-15,41-50,Not_High
41,High School,18,Manufacturing,Production Supervisor,Medium,Entry,83,0,58,Medium,3,12,60,19,High,1,0,0,1,2,57.45652755484216,29.0,40.00000000000001,15+,41-50,High
30,Master's,0,Finance,Auditor,Medium,Mid,24,75,33,Low,1,3,18,9,Low,0,1,2,1,0,10.599250936329588,54.0,6.666666666666667,0-3,21-30,Not_High
22,High School,1,Healthcare,Medical Assistant,Medium,Senior,51,39,71,Low,2,0,25,1,Low,0,2,0,1,0,23.101257356875333,55.0,6.666666666666667,0-3,21-30,Not_High
25,Master's,0,Manufacturing,Operator,Medium,Mid,64,38,28,Medium,5,6,44,14,High,1,1,2,1,2,52.30738362760835,33.0,40.0,0-3,21-30,High
26,Master's,5,Retail,Inventory Analyst,Medium,Senior,12,100,27,Low,0,3,8,4,Low,0,2,2,1,0,1.7188336008560727,63.5,3.3333333333333335,4-7,21-30,Not_High
26,Bachelor's,5,Education,Teacher,Large,Mid,30,64,94,Low,1,1,15,6,Low,0,1,1,2,0,11.542268592830391,79.0,4.444444444444445,4-7,21-30,Not_High
25,Bachelor's,4,Manufacturing,Operator,Medium,Mid,43,51,80,Low,0,0,41,3,Medium,0,1,1,1,1,20.214686998394864,65.5,0.0,4-7,21-30,Not_High
26,Bachelor's,3,Logistics,Warehouse Manager,Large,Mid,94,17,22,High,9,26,46,75,High,2,1,1,2,2,84.29775280898876,19.5,92.22222222222221,0-3,21-30,High
53,Bachelor's,14,IT,Software Engineer,Small,Entry,56,48,42,Low,1,0,50,4,High,0,0,1,0,2,29.11182450508294,45.0,3.3333333333333335,8-15,51-60,High
50,High School,9,Telecom,Support Specialist,Medium,Entry,49,52,47,Low,0,2,45,3,High,0,0,0,1,2,23.123996789727126,49.5,2.2222222222222223,8-15,41-50,High
58,Bachelor's,11,IT,Software Engineer,Small,Mid,62,43,36,Medium,4,13,29,7,Medium,1,1,1,0,1,44.99866238630283,39.5,44.44444444444445,8-15,51-60,Not_High
35,Bachelor's,11,Education,Teacher,Medium,Entry,55,42,78,Medium,4,7,39,18,Medium,1,0,1,1,1,45.72431781701445,60.0,37.77777777777778,8-15,31-40,Not_High
45,Bachelor's,14,Manufacturing,Production Supervisor,Small,Senior,31,64,70,Low,2,1,27,2,Low,0,2,1,0,0,17.71067415730337,67.0,7.777777777777778,8-15,41-50,Not_High
40,Bachelor's,9,Logistics,Dispatcher,Medium,Mid,28,73,66,Low,0,4,14,3,Low,0,1,1,1,0,8.1661316211878,69.5,4.444444444444445,8-15,31-40,Not_High
50,High School,7,Telecom,Operations Analyst,Medium,Entry,23,60,78,Low,1,5,10,8,Medium,0,0,0,1,1,8.054440877474587,69.0,8.88888888888889,4-7,41-50,Not_High
24,PhD,3,IT,Software Engineer,Medium,Mid,71,16,67,Medium,5,6,52,25,Medium,1,1,3,1,1,56.637907972177636,41.5,40.0,0-3,21-30,Not_High
25,Bachelor's,4,Finance,Auditor,Small,Mid,82,20,84,Medium,5,11,40,19,High,1,1,1,0,2,56.54093097913322,52.0,45.55555555555556,4-7,21-30,High
32,Bachelor's,3,Healthcare,Health Analyst,Small,Entry,30,68,70,Low,2,3,21,6,Low,0,0,1,0,0,15.727661851257357,69.0,10.000000000000002,0-3,31-40,Not_High
48,Bachelor's,7,IT,Data Analyst,Large,Senior,75,22,20,Low,2,5,70,5,High,0,2,1,2,2,42.88456393793472,21.0,12.222222222222223,4-7,41-50,High
38,High School,6,Healthcare,Medical Assistant,Small,Entry,74,3,76,Medium,5,7,44,20,High,1,0,0,0,2,55.28357410379883,39.5,41.111111111111114,4-7,31-40,High
33,Bachelor's,0,Healthcare,Nurse,Large,Entry,17,93,73,Low,0,0,15,8,Low,0,0,1,2,0,5.1732209737827715,83.0,0.0,0-3,31-40,Not_High
41,Master's,9,Manufacturing,Quality Engineer,Medium,Mid,28,50,30,Low,0,3,18,2,Medium,0,1,2,1,1,9.289727126805778,40.0,3.3333333333333335,8-15,41-50,Not_High
28,Bachelor's,5,IT,Data Analyst,Small,Mid,42,53,66,Low,2,0,34,3,Medium,0,1,1,0,1,22.95077581594435,59.5,6.666666666666667,4-7,21-30,Not_High
22,Bachelor's,1,Retail,Inventory Analyst,Small,Mid,49,56,34,Low,0,0,31,9,High,0,1,1,0,2,19.191412520064205,45.0,0.0,0-3,21-30,High
31,Bachelor's,10,Retail,Inventory Analyst,Medium,Entry,82,27,89,Medium,4,9,60,6,High,1,0,1,1,2,59.65890850722311,58.0,40.0,8-15,31-40,High
23,High School,2,Finance,Financial Analyst,Medium,Entry,74,27,74,Medium,2,5,62,29,High,1,0,0,1,2,52.83975387907972,50.5,28.888888888888886,0-3,21-30,High
58,Master's,9,Telecom,Operations Analyst,Medium,Entry,54,36,49,Low,1,2,49,2,High,0,0,2,1,2,28.235687533440345,42.5,5.555555555555556,8-15,51-60,High
35,Master's,7,Healthcare,Nurse,Small,Entry,42,60,88,Low,0,3,39,4,Low,0,0,2,0,0,19.355270197966828,74.0,3.3333333333333335,4-7,31-40,Not_High
21,Master's,0,Healthcare,Nurse,Medium,Mid,27,58,95,Low,2,5,13,0,Low,0,1,2,1,0,12.587613697164258,76.5,12.222222222222223,0-3,21-30,Not_High
25,Bachelor's,4,Telecom,Network Engineer,Medium,Entry,59,42,88,Low,1,2,56,5,High,0,0,1,1,2,31.690074906367045,65.0,5.555555555555556,4-7,21-30,High
47,High School,9,Healthcare,Health Analyst,Small,Mid,24,65,56,Low,1,3,17,4,Low,0,1,0,0,0,10.318352059925093,60.5,6.666666666666667,8-15,41-50,Not_High
26,PhD,5,Education,Academic Coordinator,Small,Senior,26,77,41,Low,0,4,14,1,Low,0,2,3,0,0,7.570893525949705,59.0,4.444444444444445,4-7,21-30,Not_High
43,Bachelor's,9,Retail,Sales Associate,Medium,Entry,60,40,40,Low,2,3,32,2,High,0,0,1,1,2,27.746120920278223,40.0,10.000000000000002,8-15,41-50,High
44,Master's,6,Healthcare,Health Analyst,Medium,Entry,33,72,38,Low,0,0,24,4,Low,0,0,2,1,0,12.463215623327983,55.0,0.0,4-7,41-50,Not_High
39,High School,2,Finance,Financial Analyst,Medium,Mid,63,47,40,Medium,3,11,55,9,High,1,1,0,1,2,50.09965222043873,43.5,38.88888888888889,0-3,31-40,High
40,PhD,6,IT,Data Analyst,Large,Mid,61,38,89,Low,1,2,46,0,Medium,0,1,3,2,1,29.476324237560192,63.5,5.555555555555556,4-7,31-40,Not_High
43,Bachelor's,15,Retail,Store Manager,Medium,Mid,90,21,68,Medium,4,7,89,20,High,1,1,1,1,2,70.18592830390583,44.5,37.77777777777778,8-15,41-50,High
28,Master's,7,Logistics,Warehouse Manager,Large,Entry,47,64,86,Medium,3,11,40,20,Medium,1,0,2,2,1,41.12426431246656,75.0,38.88888888888889,4-7,21-30,Not_High
42,Master's,0,Manufacturing,Production Supervisor,Medium,Mid,51,63,85,Medium,2,12,28,7,Medium,1,1,2,1,1,36.443953986088815,74.0,36.66666666666667,0-3,41-50,Not_High
50,Bachelor's,13,Retail,Store Manager,Small,Mid,34,71,65,Low,2,1,22,7,Low,0,1,1,0,0,17.19903691813804,68.0,7.777777777777778,8-15,41-50,Not_High
54,High School,9,Retail,Sales Associate,Medium,Entry,84,8,79,Medium,2,6,81,17,High,1,0,0,1,2,61.1530230069556,43.5,30.0,8-15,51-60,High
58,Bachelor's,6,Education,Academic Coordinator,Large,Mid,69,28,85,Medium,4,6,46,11,Medium,1,1,1,2,1,51.85727661851257,56.5,36.66666666666667,4-7,51-60,Not_High
43,Master's,5,Finance,Financial Analyst,Medium,Senior,62,39,49,Medium,2,9,40,23,Low,1,2,2,1,0,43.08855002675227,44.0,33.33333333333333,4-7,41-50,Not_High
45,Bachelor's,0,Education,Research Assistant,Medium,Entry,41,60,33,Low,0,5,21,3,Medium,0,0,1,1,1,14.001471375066881,46.5,5.555555555555555,0-3,41-50,Not_High
43,Master's,7,Telecom,Operations Analyst,Medium,Entry,43,60,94,Low,0,3,26,0,Low,0,0,2,1,0,16.001203852327446,77.0,3.3333333333333335,4-7,41-50,Not_High
51,Master's,11,Education,Teacher,Medium,Senior,59,34,72,Low,2,0,30,0,Low,0,2,2,1,0,26.886704119850187,53.0,6.666666666666667,8-15,51-60,Not_High
29,Master's,8,Finance,Financial Analyst,Medium,Mid,24,74,89,Low,2,4,19,0,Low,0,1,2,1,0,13.380149812734082,81.5,11.111111111111112,8-15,21-30,Not_High
46,Master's,12,Healthcare,Health Analyst,Medium,Entry,94,7,40,Medium,5,5,78,8,High,1,0,2,1,2,70.78651685393258,23.5,38.88888888888889,8-15,41-50,High
50,Bachelor's,9,Manufacturing,Production Supervisor,Medium,Mid,46,52,67,Low,2,3,32,8,Medium,0,1,1,1,1,23.579454253611555,59.5,10.000000000000002,8-15,41-50,Not_High
38,High School,15,Finance,Auditor,Large,Entry,22,84,50,Low,1,2,20,5,Medium,0,0,0,2,1,10.565810593900482,67.0,5.555555555555556,8-15,31-40,Not_High
53,Master's,16,Telecom,Support Specialist,Large,Entry,18,85,37,Low,2,3,14,5,Low,0,0,2,2,0,10.189941144997325,61.0,10.000000000000002,15+,51-60,Not_High
41,Bachelor's,7,Education,Academic Coordinator,Small,Entry,22,97,76,Low,0,3,18,4,Low,0,0,1,0,0,7.504012841091493,86.5,3.3333333333333335,4-7,41-50,Not_High
33,Bachelor's,11,Finance,Financial Analyst,Medium,Entry,23,74,36,Low,1,3,19,7,Medium,0,0,1,1,1,10.582530765115033,55.0,6.666666666666667,8-15,31-40,Not_High
45,Bachelor's,9,Retail,Sales Associate,Medium,Mid,56,49,77,Medium,3,13,30,6,Medium,1,1,1,1,1,40.99384697699305,63.0,41.111111111111114,8-15,41-50,Not_High
27,High School,6,IT,ML Engineer,Small,Mid,67,39,31,Low,2,4,50,3,High,0,1,0,0,2,34.88563402889246,35.0,11.111111111111112,4-7,21-30,High
56,Master's,9,Telecom,Network Engineer,Medium,Entry,13,89,86,Low,1,3,10,6,Low,0,0,2,1,0,5.07825040128411,87.5,6.666666666666667,8-15,51-60,Not_High
24,PhD,3,Retail,Sales Associate,Large,Mid,93,12,47,High,10,23,53,36,High,2,1,3,2,2,88.46642589620117,29.5,92.22222222222221,0-3,21-30,High
27,Master's,6,Telecom,Network Engineer,Medium,Entry,62,28,91,Low,2,2,39,0,Medium,0,0,2,1,1,30.30765115034778,59.5,8.88888888888889,4-7,21-30,Not_High
58,Bachelor's,16,Education,Research Assistant,Medium,Senior,55,34,69,Low,1,2,32,1,Low,0,2,1,1,0,23.758025682182986,51.5,5.555555555555556,15+,51-60,Not_High
41,Master's,9,Education,Research Assistant,Large,Mid,55,49,32,Medium,3,12,51,16,Medium,1,1,2,2,1,46.595104333868385,40.5,40.00000000000001,8-15,41-50,Not_High
53,High School,1,Finance,Auditor,Large,Mid,37,55,87,Low,2,3,31,7,Medium,0,1,0,2,1,20.619983948635635,71.0,10.000000000000002,0-3,51-60,Not_High
46,Bachelor's,1,Manufacturing,Operator,Large,Entry,91,10,45,Medium,2,9,89,20,High,1,0,1,2,2,65.48354735152489,27.5,33.33333333333333,0-3,41-50,High
28,High School,7,Manufacturing,Operator,Medium,Mid,74,40,63,Medium,2,9,65,14,High,1,1,0,1,2,53.682450508293215,51.5,33.33333333333333,4-7,21-30,High
48,Bachelor's,2,Telecom,Support Specialist,Large,Mid,31,75,46,Low,0,4,29,9,Medium,0,1,1,2,1,13.27247191011236,60.5,4.444444444444445,0-3,41-50,Not_High
47,PhD,6,Telecom,Operations Analyst,Medium,Mid,80,6,54,Medium,4,5,61,11,High,1,1,3,1,2,59.344569288389515,30.0,35.55555555555556,4-7,41-50,High
34,Bachelor's,13,Manufacturing,Operator,Large,Senior,35,45,39,Low,2,0,20,8,Low,0,2,1,2,0,16.9348582129481,42.0,6.666666666666667,8-15,31-40,Not_High
21,High School,0,Healthcare,Nurse,Large,Entry,77,7,85,High,7,26,70,45,High,2,0,0,2,2,80.97980203317283,46.0,85.55555555555556,0-3,21-30,High
27,Master's,6,Telecom,Operations Analyst,Medium,Mid,17,92,60,Low,1,3,11,8,Low,0,1,2,1,0,6.549625468164794,76.0,6.666666666666667,4-7,21-30,Not_High
35,Master's,0,Telecom,Operations Analyst,Medium,Entry,36,59,43,Low,1,3,26,2,Medium,0,0,2,1,1,16.417870518994114,51.0,6.666666666666667,0-3,31-40,Not_High
43,Bachelor's,8,Healthcare,Health Analyst,Medium,Mid,69,37,73,Medium,5,11,42,11,Medium,1,1,1,1,1,53.233681112894594,55.0,45.55555555555556,8-15,41-50,Not_High
40,Bachelor's,4,Manufacturing,Quality Engineer,Small,Mid,85,21,60,Medium,2,11,80,22,High,1,1,1,0,2,61.169743178170144,40.5,35.55555555555556,4-7,31-40,High
57,Bachelor's,13,IT,Data Analyst,Medium,Senior,48,57,35,Low,0,0,35,6,Low,0,2,1,1,0,20.017388978063135,46.0,0.0,8-15,51-60,Not_High
30,High School,9,Manufacturing,Production Supervisor,Small,Mid,90,16,71,Medium,4,13,68,25,High,1,1,0,0,2,64.28705189941145,43.5,44.44444444444445,8-15,21-30,High
21,PhD,0,Telecom,Operations Analyst,Medium,Entry,24,81,58,Low,2,1,22,6,Low,0,0,3,1,0,14.222846441947567,69.5,7.777777777777778,0-3,21-30,Not_High
37,High School,8,Education,Academic Coordinator,Small,Entry,79,25,66,Medium,2,11,49,5,High,1,0,0,0,2,50.67616372391653,45.5,35.55555555555556,8-15,31-40,High
46,Master's,11,Logistics,Warehouse Manager,Medium,Entry,44,50,77,Medium,4,8,36,28,Medium,1,0,2,1,1,41.607811663991434,63.5,38.88888888888889,8-15,41-50,Not_High
39,Master's,10,Retail,Inventory Analyst,Medium,Mid,74,24,32,Low,1,2,49,2,High,0,1,2,1,2,34.1880684858213,28.0,5.555555555555556,8-15,31-40,High
30,Bachelor's,9,Logistics,Dispatcher,Medium,Mid,66,44,91,Medium,4,6,65,20,High,1,1,1,1,2,56.30149812734082,67.5,36.66666666666667,8-15,21-30,High
38,Bachelor's,2,Healthcare,Health Analyst,Small,Entry,21,68,46,Low,0,5,14,0,Low,0,0,1,0,0,6.082798287854468,57.0,5.555555555555555,0-3,31-40,Not_High
48,Master's,5,Finance,Financial Analyst,Small,Entry,28,70,88,Low,1,5,19,6,Low,0,0,2,0,0,12.070626003210272,79.0,8.88888888888889,4-7,41-50,Not_High
49,High School,8,Education,Teacher,Small,Entry,83,21,66,Medium,3,14,82,9,High,1,0,0,0,2,63.636302835741034,43.5,42.22222222222222,8-15,41-50,High
25,Bachelor's,4,Retail,Inventory Analyst,Medium,Entry,12,75,29,Low,1,3,9,7,Medium,0,0,1,1,1,4.499732477260567,52.0,6.666666666666667,4-7,21-30,Not_High
42,High School,9,Manufacturing,Production Supervisor,Medium,Entry,29,65,38,Low,2,1,13,4,Medium,0,0,0,1,1,13.182851792402356,51.5,7.777777777777778,8-15,41-50,Not_High
23,Bachelor's,2,Retail,Store Manager,Medium,Mid,68,11,66,Medium,3,8,44,6,High,1,1,1,1,2,48.497859818084535,38.5,35.55555555555556,0-3,21-30,High
48,Bachelor's,10,IT,Software Engineer,Medium,Senior,18,87,55,Low,0,4,15,9,Low,0,2,1,1,0,5.470840021401819,71.0,4.444444444444445,8-15,41-50,Not_High
26,High School,5,Retail,Sales Associate,Medium,Senior,37,61,34,Low,2,1,28,2,Medium,0,2,0,1,1,19.77728731942215,47.5,7.777777777777778,4-7,21-30,Not_High
37,Bachelor's,15,Finance,Financial Analyst,Medium,Mid,49,61,71,Medium,4,5,22,29,Low,1,1,1,1,0,39.16332263242376,66.0,35.55555555555556,8-15,31-40,Not_High
54,Master's,8,Telecom,Operations Analyst,Medium,Mid,91,1,67,High,7,18,55,78,High,2,1,2,1,2,80.93298555377206,34.0,76.66666666666666,8-15,51-60,High
23,Bachelor's,2,Retail,Inventory Analyst,Medium,Mid,17,81,92,Low,0,5,10,8,Low,0,1,1,1,0,3.768726591760299,86.5,5.555555555555555,0-3,21-30,Not_High
48,Bachelor's,13,Telecom,Support Specialist,Large,Mid,46,51,37,Low,2,1,25,8,Medium,0,1,1,2,1,21.613162118780092,44.0,7.777777777777778,8-15,41-50,Not_High
42,Bachelor's,13,Telecom,Network Engineer,Small,Mid,77,16,22,Medium,3,10,51,22,High,1,1,1,0,2,53.14272338148742,19.0,37.77777777777778,8-15,41-50,High
58,High School,7,Healthcare,Health Analyst,Small,Mid,80,17,86,Medium,4,8,36,9,Medium,1,1,0,0,1,52.32209737827716,51.5,38.88888888888889,4-7,51-60,Not_High
32,Bachelor's,11,IT,Software Engineer,Medium,Mid,30,67,44,Low,0,5,29,6,Low,0,1,1,1,0,12.974852862493314,55.5,5.555555555555555,8-15,31-40,Not_High
56,Bachelor's,2,Telecom,Network Engineer,Small,Entry,70,44,28,Medium,2,14,63,27,High,1,0,1,0,2,51.930176565008026,36.0,38.888888888888886,0-3,51-60,High
43,Bachelor's,0,Healthcare,Health Analyst,Medium,Entry,82,22,32,Medium,5,8,58,19,High,1,0,1,1,2,61.59711075441412,27.0,42.22222222222222,0-3,41-50,High
37,Bachelor's,12,Logistics,Supply Chain Analyst,Large,Entry,42,62,49,Low,1,3,24,2,Medium,0,0,1,2,1,17.64178705189941,55.5,6.666666666666667,8-15,31-40,Not_High
29,Bachelor's,8,Retail,Store Manager,Medium,Entry,56,30,79,Low,1,3,44,7,High,0,0,1,1,2,27.42643124665597,54.5,6.666666666666667,8-15,21-30,High
29,Bachelor's,1,Logistics,Supply Chain Analyst,Medium,Mid,74,7,48,Low,1,0,34,1,High,0,1,1,1,2,29.97458533975388,27.5,3.3333333333333335,0-3,21-30,High
33,Master's,9,Logistics,Dispatcher,Medium,Senior,48,56,90,Low,0,4,45,9,Low,0,2,2,1,0,22.82637774210808,73.0,4.444444444444445,8-15,31-40,Not_High
27,Master's,6,Education,Academic Coordinator,Medium,Entry,38,75,51,Low,1,3,28,8,Low,0,0,2,1,0,17.574906367041194,63.0,6.666666666666667,4-7,21-30,Not_High
21,Bachelor's,0,Telecom,Operations Analyst,Large,Entry,60,42,48,Low,2,2,40,1,High,0,0,1,2,2,29.993311931514178,45.0,8.88888888888889,0-3,21-30,High
35,Bachelor's,4,Logistics,Supply Chain Analyst,Large,Senior,57,42,85,Medium,5,8,56,29,Medium,1,2,1,2,1,53.59483681112894,63.5,42.22222222222222,4-7,31-40,Not_High
38,Bachelor's,0,Logistics,Warehouse Manager,Large,Entry,73,19,83,Medium,5,11,51,8,High,1,0,1,2,2,56.95224719101124,51.0,45.55555555555556,0-3,31-40,High
31,High School,10,Manufacturing,Production Supervisor,Small,Mid,58,51,28,Medium,2,8,39,12,High,1,1,0,0,2,41.61717495987159,39.5,32.22222222222222,8-15,31-40,High
57,Bachelor's,16,Manufacturing,Operator,Medium,Mid,90,1,28,High,8,20,48,48,High,2,1,1,1,2,81.16907437132157,14.5,82.22222222222223,15+,51-60,High
36,Bachelor's,11,Logistics,Dispatcher,Large,Mid,71,43,61,Medium,4,10,39,20,Medium,1,1,1,2,1,50.486222578919204,52.0,41.111111111111114,8-15,31-40,Not_High
60,Bachelor's,0,Retail,Sales Associate,Large,Senior,19,67,21,Low,1,3,17,2,Low,0,2,1,2,0,8.830256821829854,44.0,6.666666666666667,0-3,51-60,Not_High
38,Bachelor's,8,Logistics,Supply Chain Analyst,Medium,Mid,76,29,80,Medium,5,9,43,18,High,1,1,1,1,2,55.59791332263242,54.5,43.333333333333336,8-15,31-40,High
56,Master's,4,Manufacturing,Production Supervisor,Small,Mid,88,19,89,High,8,24,75,56,High,2,1,2,0,2,88.15810593900481,54.0,86.66666666666667,4-7,51-60,High
53,Bachelor's,6,Manufacturing,Quality Engineer,Small,Senior,44,55,24,Medium,5,10,41,29,Medium,1,2,1,0,1,45.51230604601391,39.5,44.44444444444444,4-7,51-60,Not_High
60,Master's,10,Education,Research Assistant,Medium,Mid,27,68,73,Low,0,5,25,3,Low,0,1,2,1,0,10.95840021401819,70.5,5.555555555555555,8-15,51-60,Not_High
51,High School,12,Finance,Accountant,Medium,Mid,25,85,32,Low,2,5,14,4,Low,0,1,0,1,0,12.273274478330658,58.5,12.222222222222223,8-15,51-60,Not_High
58,High School,6,Healthcare,Nurse,Large,Mid,41,59,99,Low,2,4,27,4,Low,0,1,0,2,0,20.686864633493844,79.0,11.111111111111112,4-7,51-60,Not_High
39,Master's,9,Telecom,Operations Analyst,Medium,Mid,52,48,44,Medium,5,6,41,27,Medium,1,1,2,1,1,47.89325842696629,46.0,40.0,8-15,31-40,Not_High
25,PhD,2,Healthcare,Health Analyst,Large,Mid,51,55,94,Medium,5,6,47,27,Low,1,1,3,2,0,49.28103263777422,74.5,40.0,0-3,21-30,Not_High
43,High School,10,Retail,Store Manager,Medium,Senior,63,43,74,Medium,4,8,34,5,Medium,1,2,0,1,1,46.700775815944354,58.5,38.88888888888889,8-15,41-50,Not_High
32,High School,10,Telecom,Support Specialist,Medium,Mid,55,50,62,Medium,4,12,45,26,Medium,1,1,0,1,1,47.40971107544141,56.0,43.333333333333336,8-15,31-40,Not_High
58,Bachelor's,4,Education,Research Assistant,Small,Mid,75,55,55,Medium,5,12,35,15,Medium,1,1,1,0,1,53.05310326377742,55.0,46.666666666666664,4-7,51-60,Not_High
28,High School,7,Logistics,Warehouse Manager,Small,Senior,93,0,64,High,7,29,51,75,High,2,2,0,0,2,80.4046281433922,32.0,88.88888888888889,4-7,21-30,High
43,PhD,13,IT,Software Engineer,Small,Senior,66,27,27,Medium,2,11,59,16,Medium,1,2,3,0,1,49.61610486891385,27.0,35.55555555555556,8-15,41-50,Not_High
50,Bachelor's,4,Telecom,Support Specialist,Medium,Mid,80,13,39,Medium,3,10,40,28,High,1,1,1,1,2,50.945692883895134,26.0,37.77777777777778,4-7,41-50,High
35,Master's,0,IT,ML Engineer,Medium,Entry,65,30,79,Medium,5,8,35,9,Medium,1,0,2,1,1,50.07691278758695,54.5,42.22222222222222,0-3,31-40,Not_High
24,High School,3,Telecom,Support Specialist,Medium,Senior,31,49,65,Low,1,4,27,5,Low,0,2,0,1,0,15.21067415730337,57.0,7.777777777777778,0-3,21-30,Not_High
44,Bachelor's,1,IT,Data Analyst,Small,Mid,66,41,74,Medium,2,10,42,17,Medium,1,1,1,0,1,44.840823970037455,57.5,34.444444444444436,0-3,41-50,Not_High
38,Bachelor's,5,Manufacturing,Quality Engineer,Large,Senior,24,91,59,Low,1,2,17,4,Low,0,2,1,2,0,10.318352059925093,75.0,5.555555555555556,4-7,31-40,Not_High
36,Master's,12,Telecom,Operations Analyst,Medium,Entry,57,62,37,Medium,4,13,31,12,Medium,1,0,2,1,1,44.07236490101659,49.5,44.44444444444445,8-15,31-40,Not_High
37,Master's,5,Retail,Sales Associate,Medium,Mid,69,53,23,Medium,5,11,45,12,High,1,1,2,1,2,54.07637774210807,38.0,45.55555555555556,4-7,31-40,High
52,Master's,5,Retail,Sales Associate,Small,Senior,12,83,41,Low,2,5,10,8,Low,0,2,2,0,0,7.280631353665062,62.0,12.222222222222223,4-7,51-60,Not_High
52,Master's,18,Telecom,Support Specialist,Medium,Entry,58,47,88,Medium,3,8,26,29,Low,1,0,2,1,0,40.46548956661316,67.5,35.55555555555556,15+,51-60,Not_High
51,Bachelor's,11,IT,Data Analyst,Small,Entry,51,45,68,Medium,3,8,38,5,Medium,1,0,1,0,1,41.75294275013376,56.5,35.55555555555556,8-15,51-60,Not_High
